지점번호,지점,날짜,시간,일시,기온 (℃),일강수량 (mm),풍속 (m/s)
425,남현,2016-03-01,16,2016-03-01 16,1,0,2
425,남현,2016-03-01,17,2016-03-01 17,0.5,0,2.3
425,남현,2016-03-01,18,2016-03-01 18,0.1,0,1.2
425,남현,2016-03-01,19,2016-03-01 19,-0.3,0,1
425,남현,2016-03-01,20,2016-03-01 20,-1,0,0.9
425,남현,2016-03-01,21,2016-03-01 21,-2,0,0.4
425,남현,2016-03-01,22,2016-03-01 22,-2.3,0,0.5
425,남현,2016-03-01,23,2016-03-01 23,-2.6,0,0.8
425,남현,2016-03-02,00,2016-03-02 00,-2.2,0,1.2
425,남현,2016-03-02,01,2016-03-02 01,-2.6,0,1
425,남현,2016-03-02,02,2016-03-02 02,-0.8,0,2.6
425,남현,2016-03-02,03,2016-03-02 03,-0.3,0,2.9
425,남현,2016-03-02,04,2016-03-02 04,-0.3,0,3.1
425,남현,2016-03-02,05,2016-03-02 05,0.3,0,2.9
425,남현,2016-03-02,06,2016-03-02 06,0.3,0,3.2
425,남현,2016-03-02,07,2016-03-02 07,0.6,0,3.2
425,남현,2016-03-02,08,2016-03-02 08,0.6,0,2.9
425,남현,2016-03-02,09,2016-03-02 09,1.5,0,2.4
425,남현,2016-03-02,10,2016-03-02 10,2.5,0,3.3
425,남현,2016-03-02,11,2016-03-02 11,4.8,0,2.2
425,남현,2016-03-02,12,2016-03-02 12,4.8,0,1.8
425,남현,2016-03-02,13,2016-03-02 13,6,0,1.9
425,남현,2016-03-02,14,2016-03-02 14,7.5,0,1.3
425,남현,2016-03-02,15,2016-03-02 15,7.9,0,2.4
425,남현,2016-03-02,16,2016-03-02 16,7.5,0,1.8
425,남현,2016-03-02,17,2016-03-02 17,6.9,0,1.5
425,남현,2016-03-02,18,2016-03-02 18,5.6,0,0.7
425,남현,2016-03-02,19,2016-03-02 19,3.7,0,0.4
425,남현,2016-03-02,20,2016-03-02 20,3.7,0,1
425,남현,2016-03-02,21,2016-03-02 21,2.9,0,0.4
425,남현,2016-03-02,22,2016-03-02 22,4.1,0,1.2
425,남현,2016-03-02,23,2016-03-02 23,4.1,0,1.1
425,남현,2016-03-03,00,2016-03-03 00,4.2,0,0.9
425,남현,2016-03-03,01,2016-03-03 01,4.1,0,1.9
425,남현,2016-03-03,02,2016-03-03 02,4.6,0,2.2
425,남현,2016-03-03,03,2016-03-03 03,4.7,0,2.2
425,남현,2016-03-03,04,2016-03-03 04,4.9,0,3
425,남현,2016-03-03,05,2016-03-03 05,5,0,2.4
425,남현,2016-03-03,06,2016-03-03 06,4.8,0,2.2
425,남현,2016-03-03,07,2016-03-03 07,5,0,3.2
425,남현,2016-03-03,08,2016-03-03 08,5.4,0,1.4
425,남현,2016-03-03,09,2016-03-03 09,6,0,2
425,남현,2016-03-03,10,2016-03-03 10,7.4,0,2.1
425,남현,2016-03-03,11,2016-03-03 11,8.5,0,1.6
425,남현,2016-03-03,12,2016-03-03 12,8.7,0,1.2
425,남현,2016-03-03,13,2016-03-03 13,9.8,0,1.6
425,남현,2016-03-03,14,2016-03-03 14,10.1,0,2.5
425,남현,2016-03-03,15,2016-03-03 15,10.7,0,2.1
425,남현,2016-03-03,16,2016-03-03 16,11.2,0,1.3
425,남현,2016-03-03,17,2016-03-03 17,11.5,0,1
425,남현,2016-03-03,18,2016-03-03 18,8.6,0,1.4
425,남현,2016-03-03,19,2016-03-03 19,7.3,0,0.9
425,남현,2016-03-03,20,2016-03-03 20,6.3,0,0
425,남현,2016-03-03,21,2016-03-03 21,6.1,0,0.4
425,남현,2016-03-03,22,2016-03-03 22,5.1,0,1.6
425,남현,2016-03-03,23,2016-03-03 23,7.1,0,1.2
425,남현,2016-03-04,00,2016-03-04 00,7.7,0,0.1
425,남현,2016-03-04,01,2016-03-04 01,7.5,0,0.3
425,남현,2016-03-04,02,2016-03-04 02,7.9,0,1.1
425,남현,2016-03-04,03,2016-03-04 03,7.5,0,0.3
425,남현,2016-03-04,04,2016-03-04 04,6.4,0,1
425,남현,2016-03-04,05,2016-03-04 05,5.6,0,1
425,남현,2016-03-04,06,2016-03-04 06,5.4,0,0
425,남현,2016-03-04,07,2016-03-04 07,5,0,0.4
425,남현,2016-03-04,08,2016-03-04 08,6.4,0,0
425,남현,2016-03-04,09,2016-03-04 09,8.7,0,1
425,남현,2016-03-04,10,2016-03-04 10,12,0,1.9
425,남현,2016-03-04,11,2016-03-04 11,14.2,0,2.4
425,남현,2016-03-04,12,2016-03-04 12,14.9,0,2.2
425,남현,2016-03-04,13,2016-03-04 13,16.5,0,1.2
425,남현,2016-03-04,14,2016-03-04 14,17.3,0,2.3
425,남현,2016-03-04,15,2016-03-04 15,17.6,0,2
425,남현,2016-03-04,16,2016-03-04 16,17.5,0,2
425,남현,2016-03-04,17,2016-03-04 17,16.8,0,2
425,남현,2016-03-04,18,2016-03-04 18,15.7,0,1.2
425,남현,2016-03-04,19,2016-03-04 19,14.5,0,1.3
425,남현,2016-03-04,20,2016-03-04 20,14.1,0,1.9
425,남현,2016-03-04,21,2016-03-04 21,14.1,0,1.4
425,남현,2016-03-04,22,2016-03-04 22,13.5,0,2.3
425,남현,2016-03-04,23,2016-03-04 23,12.5,0,1.7
425,남현,2016-03-05,00,2016-03-05 00,12.5,0,2
425,남현,2016-03-05,01,2016-03-05 01,11.7,6,1.4
425,남현,2016-03-05,02,2016-03-05 02,11.4,6,1.6
425,남현,2016-03-05,03,2016-03-05 03,11,6,1.2
425,남현,2016-03-05,04,2016-03-05 04,11.6,6,1.4
425,남현,2016-03-05,05,2016-03-05 05,11.9,6,2.1
425,남현,2016-03-05,06,2016-03-05 06,11.9,6,1.1
425,남현,2016-03-05,07,2016-03-05 07,11.8,6,0.9
425,남현,2016-03-05,08,2016-03-05 08,12.1,6,0.7
425,남현,2016-03-05,09,2016-03-05 09,13.6,6,1.6
425,남현,2016-03-05,10,2016-03-05 10,13.7,6,2
425,남현,2016-03-05,11,2016-03-05 11,13.8,6,2.4
425,남현,2016-03-05,12,2016-03-05 12,13.8,6,1
425,남현,2016-03-05,13,2016-03-05 13,13.3,6.5,2.2
425,남현,2016-03-05,14,2016-03-05 14,12.6,8,0.9
425,남현,2016-03-05,15,2016-03-05 15,12,21.5,1.1
425,남현,2016-03-05,16,2016-03-05 16,12.4,33.5,1
425,남현,2016-03-05,17,2016-03-05 17,12.1,39.5,1.8
425,남현,2016-03-05,18,2016-03-05 18,11.4,40.5,0.7
425,남현,2016-03-05,19,2016-03-05 19,11.1,44,0.4
425,남현,2016-03-05,20,2016-03-05 20,11.1,44.5,0.3
425,남현,2016-03-05,21,2016-03-05 21,10.7,44.5,0.5
425,남현,2016-03-05,22,2016-03-05 22,10.4,44.5,0.7
425,남현,2016-03-05,23,2016-03-05 23,10.2,44.5,0.5
425,남현,2016-03-06,00,2016-03-06 00,10,44.5,0
425,남현,2016-03-06,01,2016-03-06 01,8.1,0,1.6
425,남현,2016-03-06,02,2016-03-06 02,7.7,0,0.9
425,남현,2016-03-06,03,2016-03-06 03,7.2,0,0.8
425,남현,2016-03-06,04,2016-03-06 04,6.9,0,2
425,남현,2016-03-06,05,2016-03-06 05,6.3,0,2.1
425,남현,2016-03-06,06,2016-03-06 06,5.7,0,1.7
425,남현,2016-03-06,07,2016-03-06 07,5.2,0,0.8
425,남현,2016-03-06,08,2016-03-06 08,5.2,0,0.7
425,남현,2016-03-06,09,2016-03-06 09,6.1,0,1.4
425,남현,2016-03-06,10,2016-03-06 10,7.6,0,2.8
425,남현,2016-03-06,11,2016-03-06 11,8.5,0,2.9
425,남현,2016-03-06,12,2016-03-06 12,10.1,0,2.1
425,남현,2016-03-06,13,2016-03-06 13,10.7,0,2.7
425,남현,2016-03-06,14,2016-03-06 14,11.5,0,1.7
425,남현,2016-03-06,15,2016-03-06 15,11.5,0,1.6
425,남현,2016-03-06,16,2016-03-06 16,11.5,0,2.5
425,남현,2016-03-06,17,2016-03-06 17,11.2,0,0.9
425,남현,2016-03-06,18,2016-03-06 18,10.4,0,1.6
425,남현,2016-03-06,19,2016-03-06 19,7.8,0,0.9
425,남현,2016-03-06,20,2016-03-06 20,6.9,0,1.4
425,남현,2016-03-06,21,2016-03-06 21,5.9,0,1.3
425,남현,2016-03-06,22,2016-03-06 22,5,0,1.1
425,남현,2016-03-06,23,2016-03-06 23,4.6,0,0
425,남현,2016-03-07,00,2016-03-07 00,4.8,0,1
425,남현,2016-03-07,01,2016-03-07 01,4.6,0,0
425,남현,2016-03-07,02,2016-03-07 02,4.8,0,1.6
425,남현,2016-03-07,03,2016-03-07 03,4.5,0,0.8
425,남현,2016-03-07,04,2016-03-07 04,4.3,0,1.3
425,남현,2016-03-07,05,2016-03-07 05,4.9,0,0.8
425,남현,2016-03-07,06,2016-03-07 06,5.5,0,0.7
425,남현,2016-03-07,07,2016-03-07 07,6.1,0,0.9
425,남현,2016-03-07,08,2016-03-07 08,6.9,0,1
425,남현,2016-03-07,09,2016-03-07 09,8,0,0
425,남현,2016-03-07,10,2016-03-07 10,8.4,0,0
425,남현,2016-03-07,11,2016-03-07 11,9.4,0,1.1
425,남현,2016-03-07,12,2016-03-07 12,9.8,0,0.8
425,남현,2016-03-07,13,2016-03-07 13,10.8,0,0
425,남현,2016-03-07,14,2016-03-07 14,10.6,0,0.4
425,남현,2016-03-07,15,2016-03-07 15,11,0,0.4
425,남현,2016-03-07,16,2016-03-07 16,11.3,0,0.8
425,남현,2016-03-07,17,2016-03-07 17,11.3,0,1.4
425,남현,2016-03-07,18,2016-03-07 18,9.7,0,1
425,남현,2016-03-07,19,2016-03-07 19,8.3,0,1.1
425,남현,2016-03-07,20,2016-03-07 20,7.8,0,0.9
425,남현,2016-03-07,21,2016-03-07 21,7.3,0,0.3
425,남현,2016-03-07,22,2016-03-07 22,6.3,0,0.5
425,남현,2016-03-07,23,2016-03-07 23,6.2,0,0.3
425,남현,2016-03-08,00,2016-03-08 00,7.4,0,1.3
425,남현,2016-03-08,01,2016-03-08 01,6.6,0,2.1
425,남현,2016-03-08,02,2016-03-08 02,5.4,0,1.7
425,남현,2016-03-08,03,2016-03-08 03,5.1,0,1.8
425,남현,2016-03-08,04,2016-03-08 04,4.2,0,1.2
425,남현,2016-03-08,05,2016-03-08 05,4.3,0,2.3
425,남현,2016-03-08,06,2016-03-08 06,2.8,0,1.7
425,남현,2016-03-08,07,2016-03-08 07,4.1,0,2.9
425,남현,2016-03-08,08,2016-03-08 08,4.1,0,2.1
425,남현,2016-03-08,09,2016-03-08 09,4.3,0,1.2
425,남현,2016-03-08,10,2016-03-08 10,4.2,0,2.8
425,남현,2016-03-08,11,2016-03-08 11,4.1,0,3.1
425,남현,2016-03-08,12,2016-03-08 12,4.9,0,3.5
425,남현,2016-03-08,13,2016-03-08 13,4.8,0,2.3
425,남현,2016-03-08,14,2016-03-08 14,5.4,0,2.7
425,남현,2016-03-08,15,2016-03-08 15,5.5,0,2.4
425,남현,2016-03-08,16,2016-03-08 16,5.2,0,2.4
425,남현,2016-03-08,17,2016-03-08 17,4.4,0,0.9
425,남현,2016-03-08,18,2016-03-08 18,3.9,0,1.7
425,남현,2016-03-08,19,2016-03-08 19,3.3,0,1.6
425,남현,2016-03-08,20,2016-03-08 20,2.9,0,1.9
425,남현,2016-03-08,21,2016-03-08 21,1.7,0,2.7
425,남현,2016-03-08,22,2016-03-08 22,0.5,0,3
425,남현,2016-03-08,23,2016-03-08 23,-0.2,0,1.8
425,남현,2016-03-09,00,2016-03-09 00,-0.4,0,1.8
425,남현,2016-03-09,01,2016-03-09 01,-0.4,0,2.2
425,남현,2016-03-09,02,2016-03-09 02,-0.6,0,2.8
425,남현,2016-03-09,03,2016-03-09 03,-0.7,0,2.6
425,남현,2016-03-09,04,2016-03-09 04,-0.9,0,1.4
425,남현,2016-03-09,05,2016-03-09 05,-1,0,1.7
425,남현,2016-03-09,06,2016-03-09 06,-1.3,0,1.5
425,남현,2016-03-09,07,2016-03-09 07,-1.4,0,1.9
425,남현,2016-03-09,08,2016-03-09 08,-1.3,0,1.7
425,남현,2016-03-09,09,2016-03-09 09,1.2,0,1.6
425,남현,2016-03-09,10,2016-03-09 10,1.4,0,2.3
425,남현,2016-03-09,11,2016-03-09 11,2.9,0,2
425,남현,2016-03-09,12,2016-03-09 12,3.5,0,3
425,남현,2016-03-09,13,2016-03-09 13,4.3,0,2.8
425,남현,2016-03-09,14,2016-03-09 14,4.3,0,3.8
425,남현,2016-03-09,15,2016-03-09 15,4.2,0,3.1
425,남현,2016-03-09,16,2016-03-09 16,3.8,0,2.9
425,남현,2016-03-09,17,2016-03-09 17,3.2,0,2.8
425,남현,2016-03-09,18,2016-03-09 18,2.6,0,1.8
425,남현,2016-03-09,19,2016-03-09 19,1.3,0,2.4
425,남현,2016-03-09,20,2016-03-09 20,0.4,0,2.9
425,남현,2016-03-09,21,2016-03-09 21,-0.2,0,2.4
425,남현,2016-03-09,22,2016-03-09 22,-0.6,0,3.5
425,남현,2016-03-09,23,2016-03-09 23,-1.2,0,1.4
425,남현,2016-03-10,00,2016-03-10 00,-1.3,0,1.6
425,남현,2016-03-10,01,2016-03-10 01,-1.4,0,2.7
425,남현,2016-03-10,02,2016-03-10 02,-1.5,0,2.3
425,남현,2016-03-10,03,2016-03-10 03,-1.7,0,2.4
425,남현,2016-03-10,04,2016-03-10 04,-2.1,0,1.4
425,남현,2016-03-10,05,2016-03-10 05,-2.2,0,0.9
425,남현,2016-03-10,06,2016-03-10 06,-2.4,0,1.6
425,남현,2016-03-10,07,2016-03-10 07,-2.4,0,1.2
425,남현,2016-03-10,08,2016-03-10 08,-1.8,0,2.5
425,남현,2016-03-10,09,2016-03-10 09,-0.6,0,2.4
425,남현,2016-03-10,10,2016-03-10 10,0.4,0,3.7
425,남현,2016-03-10,11,2016-03-10 11,1.1,0,3
425,남현,2016-03-10,12,2016-03-10 12,1.4,0,2.4
425,남현,2016-03-10,13,2016-03-10 13,2.1,0,3.4
425,남현,2016-03-10,14,2016-03-10 14,2.5,0,2.9
425,남현,2016-03-10,15,2016-03-10 15,2.4,0,2.7
425,남현,2016-03-10,16,2016-03-10 16,2,0,2.9
425,남현,2016-03-10,17,2016-03-10 17,1.9,0,3.3
425,남현,2016-03-10,18,2016-03-10 18,1.3,0,3.1
425,남현,2016-03-10,19,2016-03-10 19,0.8,0,1.4
425,남현,2016-03-10,20,2016-03-10 20,0.6,0,1.4
425,남현,2016-03-10,21,2016-03-10 21,0.3,0,2.4
425,남현,2016-03-10,22,2016-03-10 22,-0.1,0,2.1
425,남현,2016-03-10,23,2016-03-10 23,-0.5,0,2.1
425,남현,2016-03-11,00,2016-03-11 00,-0.5,0,0.8
425,남현,2016-03-11,01,2016-03-11 01,-1,0,1.1
425,남현,2016-03-11,02,2016-03-11 02,-1.6,0,2
425,남현,2016-03-11,03,2016-03-11 03,-2.2,0,2
425,남현,2016-03-11,04,2016-03-11 04,-2.5,0,1.2
425,남현,2016-03-11,05,2016-03-11 05,-3.7,0,0.9
425,남현,2016-03-11,06,2016-03-11 06,-3.8,0,1.1
425,남현,2016-03-11,07,2016-03-11 07,-4.3,0,0.9
425,남현,2016-03-11,08,2016-03-11 08,-1.6,0,0.9
425,남현,2016-03-11,09,2016-03-11 09,0.1,0,1.6
425,남현,2016-03-11,10,2016-03-11 10,0.7,0,3.2
425,남현,2016-03-11,11,2016-03-11 11,1.5,0,1.5
425,남현,2016-03-11,12,2016-03-11 12,3.1,0,2.2
425,남현,2016-03-11,13,2016-03-11 13,2.6,0,3.3
425,남현,2016-03-11,14,2016-03-11 14,3.1,0,1.6
425,남현,2016-03-11,15,2016-03-11 15,3,0,2.9
425,남현,2016-03-11,16,2016-03-11 16,3.2,0,2.2
425,남현,2016-03-11,17,2016-03-11 17,2.7,0,2.3
425,남현,2016-03-11,18,2016-03-11 18,2.6,0,2.5
425,남현,2016-03-11,19,2016-03-11 19,0.4,0,1.2
425,남현,2016-03-11,20,2016-03-11 20,0.1,0,1.2
425,남현,2016-03-11,21,2016-03-11 21,-0.4,0,0.5
425,남현,2016-03-11,22,2016-03-11 22,-0.5,0,0.5
425,남현,2016-03-11,23,2016-03-11 23,-0.7,0,0.7
425,남현,2016-03-12,00,2016-03-12 00,-1.7,0,1
425,남현,2016-03-12,01,2016-03-12 01,-2.2,0,0.9
425,남현,2016-03-12,02,2016-03-12 02,-2,0,0.9
425,남현,2016-03-12,03,2016-03-12 03,-2.6,0,0.8
425,남현,2016-03-12,04,2016-03-12 04,-2.7,0,0.8
425,남현,2016-03-12,05,2016-03-12 05,-2.4,0,1.1
425,남현,2016-03-12,06,2016-03-12 06,-2.8,0,1.8
425,남현,2016-03-12,07,2016-03-12 07,-2.3,0,0.8
425,남현,2016-03-12,08,2016-03-12 08,-0.8,0,1.6
425,남현,2016-03-12,09,2016-03-12 09,1.1,0,2.3
425,남현,2016-03-12,10,2016-03-12 10,2.8,0,3.1
425,남현,2016-03-12,11,2016-03-12 11,3.6,0,3.3
425,남현,2016-03-12,12,2016-03-12 12,5.1,0,1.6
425,남현,2016-03-12,13,2016-03-12 13,5.5,0,1.8
425,남현,2016-03-12,14,2016-03-12 14,6.1,0,2
425,남현,2016-03-12,15,2016-03-12 15,6.5,0,1.7
425,남현,2016-03-12,16,2016-03-12 16,6.4,0,2.5
425,남현,2016-03-12,17,2016-03-12 17,5.7,0,1.8
425,남현,2016-03-12,18,2016-03-12 18,5.3,0,1.2
425,남현,2016-03-12,19,2016-03-12 19,4.8,0,0.7
425,남현,2016-03-12,20,2016-03-12 20,4.3,0,0.5
425,남현,2016-03-12,21,2016-03-12 21,4.1,0,0.9
425,남현,2016-03-12,22,2016-03-12 22,3.9,0,1.3
425,남현,2016-03-12,23,2016-03-12 23,3.1,0,1.4
425,남현,2016-03-13,00,2016-03-13 00,2.3,0,0
425,남현,2016-03-13,01,2016-03-13 01,2.7,0,0.5
425,남현,2016-03-13,02,2016-03-13 02,1.9,0,0
425,남현,2016-03-13,03,2016-03-13 03,1.8,0,0
425,남현,2016-03-13,04,2016-03-13 04,1.6,0,0
425,남현,2016-03-13,05,2016-03-13 05,1.3,0,0.6
425,남현,2016-03-13,06,2016-03-13 06,1.7,0,0
425,남현,2016-03-13,07,2016-03-13 07,2,0,0
425,남현,2016-03-13,08,2016-03-13 08,2.6,0,0.6
425,남현,2016-03-13,09,2016-03-13 09,3.5,0,0
425,남현,2016-03-13,10,2016-03-13 10,4.6,0,0.9
425,남현,2016-03-13,11,2016-03-13 11,4.5,0,1
425,남현,2016-03-13,12,2016-03-13 12,4.9,0,1.2
425,남현,2016-03-13,13,2016-03-13 13,5.2,0,1.7
425,남현,2016-03-13,14,2016-03-13 14,5.3,0,1.2
425,남현,2016-03-13,15,2016-03-13 15,5.5,0,0.6
425,남현,2016-03-13,16,2016-03-13 16,6,0,0.9
425,남현,2016-03-13,17,2016-03-13 17,6,0,1.2
425,남현,2016-03-13,18,2016-03-13 18,5.9,0,0.5
425,남현,2016-03-13,19,2016-03-13 19,3.9,0,1.4
425,남현,2016-03-13,20,2016-03-13 20,3.4,0,1.4
425,남현,2016-03-13,21,2016-03-13 21,2.6,0,1.1
425,남현,2016-03-13,22,2016-03-13 22,1.7,0,1.1
425,남현,2016-03-13,23,2016-03-13 23,3.1,0,1.2
425,남현,2016-03-14,00,2016-03-14 00,3.8,0,1.9
425,남현,2016-03-14,01,2016-03-14 01,3.4,0,0.7
425,남현,2016-03-14,02,2016-03-14 02,3.4,0,1.1
425,남현,2016-03-14,03,2016-03-14 03,3.2,0,1.2
425,남현,2016-03-14,04,2016-03-14 04,3.2,0,0.8
425,남현,2016-03-14,05,2016-03-14 05,2.6,0,0
425,남현,2016-03-14,06,2016-03-14 06,2.8,0,0
425,남현,2016-03-14,07,2016-03-14 07,3.2,0,0
425,남현,2016-03-14,08,2016-03-14 08,3.4,0,2.2
425,남현,2016-03-14,09,2016-03-14 09,4.2,0,1.4
425,남현,2016-03-14,10,2016-03-14 10,4.8,0,2.5
425,남현,2016-03-14,11,2016-03-14 11,6.5,0,2.8
425,남현,2016-03-14,12,2016-03-14 12,7,0,3.2
425,남현,2016-03-14,13,2016-03-14 13,7.6,0,1.8
425,남현,2016-03-14,14,2016-03-14 14,8.4,0,3.2
425,남현,2016-03-14,15,2016-03-14 15,8.4,0,3
425,남현,2016-03-14,16,2016-03-14 16,8.1,0,1.8
425,남현,2016-03-14,17,2016-03-14 17,7.8,0,1.6
425,남현,2016-03-14,18,2016-03-14 18,7.4,0,2.4
425,남현,2016-03-14,19,2016-03-14 19,6.8,0,1.4
425,남현,2016-03-14,20,2016-03-14 20,6.1,0,2.2
425,남현,2016-03-14,21,2016-03-14 21,4.4,0,1
425,남현,2016-03-14,22,2016-03-14 22,3.6,0,1.4
425,남현,2016-03-14,23,2016-03-14 23,4.4,0,1.5
425,남현,2016-03-15,00,2016-03-15 00,3.5,0,2.2
425,남현,2016-03-15,01,2016-03-15 01,2,0,1.1
425,남현,2016-03-15,02,2016-03-15 02,1.1,0,0.6
425,남현,2016-03-15,03,2016-03-15 03,0.4,0,1.3
425,남현,2016-03-15,04,2016-03-15 04,0.3,0,0.5
425,남현,2016-03-15,05,2016-03-15 05,-0.1,0,0.8
425,남현,2016-03-15,06,2016-03-15 06,-0.7,0,0.7
425,남현,2016-03-15,07,2016-03-15 07,-0.9,0,1.2
425,남현,2016-03-15,08,2016-03-15 08,1.9,0,1.1
425,남현,2016-03-15,09,2016-03-15 09,4.1,0,1.4
425,남현,2016-03-15,10,2016-03-15 10,6.4,0,1.7
425,남현,2016-03-15,11,2016-03-15 11,8.7,0,2.2
425,남현,2016-03-15,12,2016-03-15 12,9.7,0,2.1
425,남현,2016-03-15,13,2016-03-15 13,10.2,0,3.1
425,남현,2016-03-15,14,2016-03-15 14,10.7,0,2.2
425,남현,2016-03-15,15,2016-03-15 15,10.8,0,2.4
425,남현,2016-03-15,16,2016-03-15 16,10.2,0,2.9
425,남현,2016-03-15,17,2016-03-15 17,9.8,0,2.4
425,남현,2016-03-15,18,2016-03-15 18,8.4,0,2
425,남현,2016-03-15,19,2016-03-15 19,6.7,0,0
425,남현,2016-03-15,20,2016-03-15 20,6.2,0,0.4
425,남현,2016-03-15,21,2016-03-15 21,4.9,0,0
425,남현,2016-03-15,22,2016-03-15 22,4.4,0,1
425,남현,2016-03-15,23,2016-03-15 23,3.8,0,0
425,남현,2016-03-16,00,2016-03-16 00,3.8,0,0
425,남현,2016-03-16,01,2016-03-16 01,3.5,0,0.2
425,남현,2016-03-16,02,2016-03-16 02,2.9,0,0
425,남현,2016-03-16,03,2016-03-16 03,3,0,0
425,남현,2016-03-16,04,2016-03-16 04,2.5,0,0
425,남현,2016-03-16,05,2016-03-16 05,3,0,1.2
425,남현,2016-03-16,06,2016-03-16 06,2,0,0.5
425,남현,2016-03-16,07,2016-03-16 07,1.9,0,0.5
425,남현,2016-03-16,08,2016-03-16 08,4.1,0,0.2
425,남현,2016-03-16,09,2016-03-16 09,6.2,0,0.6
425,남현,2016-03-16,10,2016-03-16 10,8.2,0,1
425,남현,2016-03-16,11,2016-03-16 11,10.5,0,2.7
425,남현,2016-03-16,12,2016-03-16 12,12.8,0,2.9
425,남현,2016-03-16,13,2016-03-16 13,12.2,0,2.9
425,남현,2016-03-16,14,2016-03-16 14,12.2,0,1.9
425,남현,2016-03-16,15,2016-03-16 15,11.7,0,3.8
425,남현,2016-03-16,16,2016-03-16 16,11.5,0,2.7
425,남현,2016-03-16,17,2016-03-16 17,11.1,0,2.2
425,남현,2016-03-16,18,2016-03-16 18,10.2,0,0.5
425,남현,2016-03-16,19,2016-03-16 19,7.5,0,0.6
425,남현,2016-03-16,20,2016-03-16 20,6.5,0,0.2
425,남현,2016-03-16,21,2016-03-16 21,5.1,0,0
425,남현,2016-03-16,22,2016-03-16 22,4.3,0,1.1
425,남현,2016-03-16,23,2016-03-16 23,3.5,0,1.1
425,남현,2016-03-17,00,2016-03-17 00,3.4,0,1.1
425,남현,2016-03-17,01,2016-03-17 01,3.6,0,0.5
425,남현,2016-03-17,02,2016-03-17 02,3.2,0,1.1
425,남현,2016-03-17,03,2016-03-17 03,2.9,0,0.9
425,남현,2016-03-17,04,2016-03-17 04,2.4,0,0.4
425,남현,2016-03-17,05,2016-03-17 05,2.1,0,0.2
425,남현,2016-03-17,06,2016-03-17 06,1.4,0,0.2
425,남현,2016-03-17,07,2016-03-17 07,1.3,0,0.7
425,남현,2016-03-17,08,2016-03-17 08,5.2,0,1.8
425,남현,2016-03-17,09,2016-03-17 09,7.8,0,0.9
425,남현,2016-03-17,10,2016-03-17 10,10.3,0,1.5
425,남현,2016-03-17,11,2016-03-17 11,11.5,0,1.1
425,남현,2016-03-17,12,2016-03-17 12,13.9,0,0.3
425,남현,2016-03-17,13,2016-03-17 13,14.4,0,1.9
425,남현,2016-03-17,14,2016-03-17 14,13.7,0,1.7
425,남현,2016-03-17,15,2016-03-17 15,13.4,0,1.6
425,남현,2016-03-17,16,2016-03-17 16,13.4,0,2.1
425,남현,2016-03-17,17,2016-03-17 17,13.2,0,1.6
425,남현,2016-03-17,18,2016-03-17 18,12.6,0,0.5
425,남현,2016-03-17,19,2016-03-17 19,10.8,0,1.2
425,남현,2016-03-17,20,2016-03-17 20,10.3,0,0.6
425,남현,2016-03-17,21,2016-03-17 21,8.9,0,0
425,남현,2016-03-17,22,2016-03-17 22,8.6,0,0
425,남현,2016-03-17,23,2016-03-17 23,8.9,0,0
425,남현,2016-03-18,00,2016-03-18 00,8.6,0,0.4
425,남현,2016-03-18,01,2016-03-18 01,8.4,0,0
425,남현,2016-03-18,02,2016-03-18 02,9,0,0
425,남현,2016-03-18,03,2016-03-18 03,8.7,0,0.7
425,남현,2016-03-18,04,2016-03-18 04,8.9,0,0.9
425,남현,2016-03-18,05,2016-03-18 05,8.6,0,0.5
425,남현,2016-03-18,06,2016-03-18 06,8.7,0,0.6
425,남현,2016-03-18,07,2016-03-18 07,9.3,0,1.5
425,남현,2016-03-18,08,2016-03-18 08,9.3,0,0
425,남현,2016-03-18,09,2016-03-18 09,10.9,0,0
425,남현,2016-03-18,10,2016-03-18 10,12.5,0,0
425,남현,2016-03-18,11,2016-03-18 11,14.1,0,0.2
425,남현,2016-03-18,12,2016-03-18 12,14.5,0,1.3
425,남현,2016-03-18,13,2016-03-18 13,16.1,0,0.9
425,남현,2016-03-18,14,2016-03-18 14,16.1,0,2.7
425,남현,2016-03-18,15,2016-03-18 15,17,0,1.4
425,남현,2016-03-18,16,2016-03-18 16,16.9,0,2
425,남현,2016-03-18,17,2016-03-18 17,16.8,0,1.8
425,남현,2016-03-18,18,2016-03-18 18,16,0,1.2
425,남현,2016-03-18,19,2016-03-18 19,13.7,0,1.4
425,남현,2016-03-18,20,2016-03-18 20,13,0,1.7
425,남현,2016-03-18,21,2016-03-18 21,12.5,0,1.8
425,남현,2016-03-18,22,2016-03-18 22,10.9,0,0.8
425,남현,2016-03-18,23,2016-03-18 23,10.9,0,2.1
425,남현,2016-03-19,00,2016-03-19 00,10.9,0,2.4
425,남현,2016-03-19,01,2016-03-19 01,9.9,0,2
425,남현,2016-03-19,02,2016-03-19 02,9,0,1.4
425,남현,2016-03-19,03,2016-03-19 03,9.3,0,1.8
425,남현,2016-03-19,04,2016-03-19 04,8.8,0,2.2
425,남현,2016-03-19,05,2016-03-19 05,7.5,0,1.5
425,남현,2016-03-19,06,2016-03-19 06,5.8,0,0.5
425,남현,2016-03-19,07,2016-03-19 07,5.8,0,1.2
425,남현,2016-03-19,08,2016-03-19 08,8.6,0,1.9
425,남현,2016-03-19,09,2016-03-19 09,10.2,0,2.5
